SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_TURNOVERS_PER36	TURNOVERS_PER36	CHANGE_IN_TP36	COMBINED_MINUTES
1708	10-NOV-12	Dorell Wright	1.45945945945945945945945945945945945946	2.66666666666666666666666666666666666667	1.20720720720720720720720720720720720721	63
1709	10-NOV-12	Lavoy Allen	1.41517763296195080933361362203069161236	0	-1.41517763296195080933361362203069161236	44
1711	10-NOV-12	Spencer Hawes	2.23545423613473970738346376318475671997	1.56521739130434782608695652173913043478	-0.67023684483039188129650724144562628519	45
1710	10-NOV-12	Nick Young	1.34121122599704579025110782865583456425	0	-1.34121122599704579025110782865583456425	50
1813	10-NOV-12	Rajon Rondo	3.57769516728624535315985130111524163569	3.89189189189189189189189189189189189189	0.3141967246056465387320405907766502562	79
1814	10-NOV-12	Paul Pierce	2.33941368078175895765472312703583061889	2.05714285714285714285714285714285714286	-0.28227082363890181479758026989297347603	71
1816	10-NOV-12	Kevin Garnett	1.82594767752269087026161238654564869194	0	-1.82594767752269087026161238654564869194	62
1818	10-NOV-12	Courtney Lee	1.23993660855784469096671949286846275753	0	-1.23993660855784469096671949286846275753	47
1817	10-NOV-12	Jason Terry	1.59625090122566690699351117519826964672	1.63636363636363636363636363636363636364	0.04011273513796945664285246116536671692	51
1815	10-NOV-12	Brandon Bass	1.47913669064748201438848920863309352518	1.16129032258064516129032258064516129032	-0.31784636806683685309816662798793223486	54
1819	10-NOV-12	Jeff Green	1.72845786963434022257551669316375198728	4.32	2.59154213036565977742448330683624801272	43
1746	10-NOV-12	Darren Collison	2.20743378588916091698197195637658580013	4.61538461538461538461538461538461538462	2.40795082949545446763341265900802958449	69
1749	10-NOV-12	Jae Crowder	1.20437680794868569991196075965287385235	2.25	1.04562319205131430008803924034712614765	46
1745	10-NOV-12	O.J. Mayo	2.51067851067851067851067851067851067851	1.67441860465116279069767441860465116279	-0.83625990602734788781300409207385951572	71
1747	10-NOV-12	Elton Brand	1.33788395904436860068259385665529010239	2.76923076923076923076923076923076923077	1.43134681018640063008663691257547912838	50
1748	10-NOV-12	Brandan Wright	0.9845303867403314917127071823204419889496	1.56521739130434782608695652173913043478	0.5806870045640163343742493394186884458304	42
1752	10-NOV-12	Chris Kaman	3.01604278074866310160427807486631016043	1.33333333333333333333333333333333333333	-1.6827094474153297682709447415329768271	55
1750	10-NOV-12	Vince Carter	1.50979538528515454941227688289072703526	2.4	0.89020461471484545058772311710927296474	56
1751	10-NOV-12	Troy Murphy	0.7619047619047619047619047619047619047632	3.6	2.83809523809523809523809523809523809524	49
1764	10-NOV-12	Bismack Biyombo	1.5930585683297180043383947939262472885	3.6	2.0069414316702819956616052060737527115	46
1757	10-NOV-12	Michael Kidd-Gilchrist	1.2357341939269473375385066744902449758	0	-1.2357341939269473375385066744902449758	74
1756	10-NOV-12	Kemba Walker	2.30410072571478534580746699309259421177	3.51219512195121951219512195121951219512	1.20809439623643416638765495812691798335	66
1758	10-NOV-12	Byron Mullens	2.07485029940119760479041916167664670659	1.89473684210526315789473684210526315789	-0.1801134572959344468956823195713835487	63
1760	10-NOV-12	Jeffery Taylor	1.23605150214592274678111587982832618026	2.25	1.01394849785407725321888412017167381974	45
1762	10-NOV-12	Ben Gordon	2.94843276036400404448938321536905965622	1.8	-1.14843276036400404448938321536905965622	55
1761	10-NOV-12	Ramon Sessions	2.50860289057123193392980041293874741913	6.54545454545454545454545454545454545454	4.03685165488331352061565413251579803541	46
1737	10-NOV-12	David West	2.28276409849086576648133439237490071485	0	-2.28276409849086576648133439237490071485	72
1738	10-NOV-12	George Hill	1.56714910804442948502187815550319757657	1.02857142857142857142857142857142857143	-0.53857767947300091359330672693176900514	70
1736	10-NOV-12	Paul George	2.91573682185455944594074644093882262409	1.94594594594594594594594594594594594595	-0.96979087590861349999480049499287667814	72
1740	10-NOV-12	Roy Hibbert	2.06829840246226000293126190825150227173	5.53846153846153846153846153846153846154	3.47016313599927845860719963021003618981	54
1741	10-NOV-12	Gerald Green	1.9130129779024903542616625745352507892	2.57142857142857142857142857142857142857	0.65841559352608107430976599689332063937	58
1742	10-NOV-12	Tyler Hansbrough	1.46618181818181818181818181818181818182	1.71428571428571428571428571428571428571	0.24810389610389610389610389610389610389	42
1739	10-NOV-12	Lance Stephenson	2.46095649824371791407727641178059983788	1.16129032258064516129032258064516129032	-1.29966617566307275278695383113543854756	51
1795	10-NOV-12	Nikola Pekovic	1.90680173661360347322720694645441389291	1.02857142857142857142857142857142857143	-0.87823030804217490179863551788298532148	71
1794	10-NOV-12	Luke Ridnour	1.93426042983565107458912768647281921618	1	-0.93426042983565107458912768647281921618	71
1793	10-NOV-12	Andrei Kirilenko	2.13027522935779816513761467889908256881	2.57142857142857142857142857142857142857	0.44115334207077326343381389252948885976	75
1797	10-NOV-12	Derrick Williams	1.43867403314917127071823204419889502762	1.71428571428571428571428571428571428571	0.27561168113654301499605367008681925809	47
1796	10-NOV-12	Chase Budinger	1.4761146496815286624203821656050955414	3.85714285714285714285714285714285714286	2.38102820746132848043676069153776160146	55
1798	10-NOV-12	Dante Cunningham	0.831122448979591836734693877551020408164	1.33333333333333333333333333333333333333	0.502210884353741496598639455782312925166	48
1799	10-NOV-12	Alexey Shved	2.67935958459541324102120294244915620943	1.38461538461538461538461538461538461539	-1.29474419998002862563658755783377159404	47
1770	10-NOV-12	Tayshaun Prince	0.9227550130775937227550130775937227550132	4.8	3.87724498692240627724498692240627724499	66
1771	10-NOV-12	Rodney Stuckey	2.31236514522821576763485477178423236514	1.24137931034482758620689655172413793104	-1.0709858348833881814279582200600944341	65
1768	10-NOV-12	Brandon Knight	3.19725463280713795470144131777625257378	5.14285714285714285714285714285714285714	1.94560251005000490244141582508089028336	71
1769	10-NOV-12	Greg Monroe	2.576153929304940006485785320505891255	4.5	1.923846070695059993514214679494108745	67
1774	10-NOV-12	Andre Drummond	2.08396254907882814859559045605557233464	0	-2.08396254907882814859559045605557233464	41
1780	10-NOV-12	James Harden	4.22486067361279379694693481948146353283	5.14285714285714285714285714285714285714	0.91799646924434906019592232337567932431	76
1782	10-NOV-12	Omer Asik	1.97585071350164654226125137211855104281	5.33333333333333333333333333333333333333	3.35748261983168679107208196121478229052	67
1781	10-NOV-12	Chandler Parsons	1.69667673716012084592145015105740181269	0	-1.69667673716012084592145015105740181269	71
1783	10-NOV-12	Jeremy Lin	2.98940827566727863296144612342889422398	0	-2.98940827566727863296144612342889422398	63
1784	10-NOV-12	Patrick Patterson	1.15126163810551882337066522736472810687	2.25	1.09873836189448117662933477263527189313	47
1785	10-NOV-12	Carlos Delfino	1.39579967689822294022617124394184168013	0	-1.39579967689822294022617124394184168013	50
1836	10-NOV-12	Marcin Gortat	1.6818766702959516975155894288825101455	2.4	0.7181233297040483024844105711174898545	67
1833	10-NOV-12	Goran Dragić	2.76363636363636363636363636363636363636	1.8	-0.96363636363636363636363636363636363636	74
1834	10-NOV-12	Luis Scola	2.22103004291845493562231759656652360515	1.02857142857142857142857142857142857143	-1.19245861434702636419374616799509503372	60
1837	10-NOV-12	Michael Beasley	2.6795841209829867674858223062381852552	1.56521739130434782608695652173913043478	-1.11436672967863894139886578449905482042	48
1835	10-NOV-12	Jared Dudley	1.39805825242718446601941747572815533981	3.48387096774193548387096774193548387097	2.08581271531475101785155026620732853116	53
1840	10-NOV-12	Shannon Brown	1.84546805349182763744427934621099554235	2.11764705882352941176470588235294117647	0.27217900533170177432042653614194563412	43
1839	10-NOV-12	P.J. Tucker	1.34612031386224934612031386224934612031	0	-1.34612031386224934612031386224934612031	48
1838	10-NOV-12	Sebastian Telfair	2.01034126163391933815925542916235780765	0	-2.01034126163391933815925542916235780765	47
1852	10-NOV-12	Tim Duncan	2.44236377590176515732924021488871834229	1.125	-1.31736377590176515732924021488871834229	63
1855	10-NOV-12	Kawhi Leonard	1.68293569092890880465059949134068063461	4.69565217391304347826086956521739130435	3.01271648298413467361027007387671066974	54
1853	10-NOV-12	Danny Green	1.45080831408775981524249422632794457275	3.375	1.92419168591224018475750577367205542725	55
1856	10-NOV-12	Boris Diaw	2.17437895762299074525085241110569897711	2.4	0.22562104237700925474914758889430102289	44
1859	10-NOV-12	Manu Ginóbili	3.17566539923954372623574144486692015209	3.85714285714285714285714285714285714286	0.68147745790331341662140141227593699077	53
1854	10-NOV-12	Patrick Mills	1.82029177718832891246684350132625994695	3.13043478260869565217391304347826086957	1.31014300542036673970706954215200092262	44
1857	10-NOV-12	Gary Neal	1.70185614849187935034802784222737819025	1.125	-0.57685614849187935034802784222737819025	52
1845	10-NOV-12	Marvin Williams	1.05277587388622344071281699794379712132	0.9473684210526315789473684210526315789468	-0.1054074528335918617654485768911655423732	63
1847	10-NOV-12	Paul Millsap	2.4601113172541743970315398886827458256	3.6	1.1398886827458256029684601113172541744	55
1846	10-NOV-12	Al Jefferson	1.45545796737766624843161856963613550816	0	-1.45545796737766624843161856963613550816	59
1843	10-NOV-12	Gordon Hayward	2.49467752035065748278021289918597370069	3.34883720930232558139534883720930232558	0.85415968895166809861513593802332862489	65
1849	10-NOV-12	Randy Foye	1.8283146067415730337078651685393258427	4.8	2.9716853932584269662921348314606741573	44
1848	10-NOV-12	Derrick Favors	2.01306290821588174630457201787555861121	6.75	4.73693709178411825369542798212444138879	41
1844	10-NOV-12	Jamaal Tinsley	3.35222672064777327935222672064777327935	1.75609756097560975609756097560975609756	-1.59612915967216352325466574503801718179	63
1875	10-NOV-12	Andre Iguodala	1.75471102221286451205390041056953363512	1.5	-0.25471102221286451205390041056953363512	79
1878	10-NOV-12	Ty Lawson	2.71393830794829130935620120312300012799	4.5	1.78606169205170869064379879687699987201	77
1876	10-NOV-12	Kenneth Faried	1.97874852420306965761511216056670602125	0.7499999999999999999999999999999999999988	-1.22874852420306965761511216056670602125	76
1877	10-NOV-12	Danilo Gallinari	1.5566382460414129110840438489646772229	1.5	-0.0566382460414129110840438489646772229	73
1879	10-NOV-12	Kosta Koufos	1.32590529247910863509749303621169916434	0	-1.32590529247910863509749303621169916434	50
1880	10-NOV-12	Andre Miller	2.79989197947610045908722657304887928707	1.16129032258064516129032258064516129032	-1.63860165689545529779690399240371799675	56
1881	10-NOV-12	Corey Brewer	1.77555726364335126825518831667947732513	3.42857142857142857142857142857142857143	1.6530141649280773031733831118919512463	41
1884	10-NOV-12	David Lee	2.44718792866941015089163237311385459534	1.5	-0.94718792866941015089163237311385459534	79
1885	10-NOV-12	Stephen Curry	3.30722426943182792013025966235324363699	3.89189189189189189189189189189189189189	0.5846676224600639717616322295386482549	67
1883	10-NOV-12	Klay Thompson	1.84990868338037522829154906192927112735	1.96363636363636363636363636363636363636	0.11372768025598840807208730170709250901	84
1886	10-NOV-12	Harrison Barnes	1.38567598621217924166985829184220605132	1.89473684210526315789473684210526315789	0.50906085589308391622487855026305710657	48
1889	10-NOV-12	Carl Landry	1.7033898305084745762711864406779661017	2	0.2966101694915254237288135593220338983	62
1890	10-NOV-12	Richard Jefferson	1.37410071942446043165467625899280575539	0	-1.37410071942446043165467625899280575539	41
1888	10-NOV-12	Jarrett Jack	2.60543153703967012654628181430399545002	0.9473684210526315789473684210526315789468	-1.65806311598703854759891339325136387107	53
2150	12-NOV-12	Al Horford	1.82642487046632124352331606217616580311	4.64516129032258064516129032258064516129	2.81873641985625940163797426040447935818	67
2151	12-NOV-12	Josh Smith	2.98536585365853658536585365853658536585	2.57142857142857142857142857142857142857	-0.41393728222996515679442508710801393728	63
2149	12-NOV-12	Kyle Korver	1.44139866177422836175264407511331750486	2.32258064516129032258064516129032258064	0.88118198338706196082800108617700507578	61
2152	12-NOV-12	Zaza Pachulia	2.53857075248461902508282063416942735447	0	-2.53857075248461902508282063416942735447	53
2148	12-NOV-12	Jeff Teague	3.34583843906117447450278065793194457536	3.1764705882352941176470588235294117647	-0.16936785082588035685572183440253281066	61
2089	12-NOV-12	LeBron James	3.57043954274673965545000805023345677024	0	-3.57043954274673965545000805023345677024	76
2092	12-NOV-12	Chris Bosh	1.76613995485327313769751693002257336343	3.1764705882352941176470588235294117647	1.41033063338202097994954189350683840127	67
2090	12-NOV-12	Dwyane Wade	3.25029914065049494180354617643859458283	1.8	-1.45029914065049494180354617643859458283	73
2093	12-NOV-12	Mario Chalmers	2.61247484909456740442655935613682092555	2.66666666666666666666666666666666666667	0.05419181757209926224010731052984574112	50
2091	12-NOV-12	Shane Battier	0.6810810810810810810810810810810810810804	0	-0.6810810810810810810810810810810810810804	51
2094	12-NOV-12	Ray Allen	1.75693779904306220095693779904306220096	1.38461538461538461538461538461538461539	-0.37232241442767758557232241442767758557	51
2051	12-NOV-12	Russell Westbrook	4.57564044943820224719101123595505617978	1.63636363636363636363636363636363636364	-2.93927681307456588355464759959141981614	84
2050	12-NOV-12	Kevin Durant	3.1618569636135508155583437892095357591	1.63636363636363636363636363636363636364	-1.52549332724991445192198015284589939546	80
2052	12-NOV-12	Serge Ibaka	1.62838290140575690924739409008319785789	2.84210526315789473684210526315789473684	1.21372236175213782759471117307469687895	72
2053	12-NOV-12	Thabo Sefolosha	1.14586070959264126149802890932982917214	3.1764705882352941176470588235294117647	2.03060987864265285614902991419958259256	63
2054	12-NOV-12	Kendrick Perkins	2.50286568651881385497134313481186145029	1.71428571428571428571428571428571428571	-0.78857997223309956925705742052614716458	46
2055	12-NOV-12	Kevin Martin	1.80547112462006079027355623100303951368	0	-1.80547112462006079027355623100303951368	59
2188	13-NOV-12	DeMar DeRozan	2.24788588024258990347655248996326983856	1.8	-0.44788588024258990347655248996326983856	100
2189	13-NOV-12	Jose Calderon	1.85409905460702695075490334415126287569	3.69230769230769230769230769230769230769	1.838208637700665356937404348156429432	89
2190	13-NOV-12	Andrea Bargnani	1.76457960644007155635062611806797853309	1.2	-0.56457960644007155635062611806797853309	79
2192	13-NOV-12	Dominic McGuire	1.30120481927710843373493975903614457831	0	-1.30120481927710843373493975903614457831	51
2193	13-NOV-12	Amir Johnson	1.8709209572153734590282813633067440174	1.24137931034482758620689655172413793104	-0.62954164687054587282138481158260608636	67
2194	13-NOV-12	Kleiza Linas	1.07865168539325842696629213483146067416	2.88	1.80134831460674157303370786516853932584	55
2257	13-NOV-12	Nicolas Batum	2.59034116083296411165263624280017722641	2.18181818181818181818181818181818181818	-0.40852297901478229347081806098199540823	73
2255	13-NOV-12	Damian Lillard	2.77826398281486196196992600843344737052	4.11428571428571428571428571428571428571	1.33602173147085232374435970585226691519	74
2254	13-NOV-12	Wesley Matthews	1.38939338903014892844169996367598982928	1	-0.38939338903014892844169996367598982928	74
2253	13-NOV-12	LaMarcus Aldridge	1.65056169513197552287880171705178555119	1.94594594594594594594594594594594594595	0.29538425081397042306714422889416039476	73
2256	13-NOV-12	J.J. Hickson	2.41061276058117498420720151610865445357	1.05882352941176470588235294117647058823	-1.35178923116941027832484857493218386534	67
2396	14-NOV-12	Paul George	2.91573682185455944594074644093882262409	2.4	-0.51573682185455944594074644093882262409	71
